computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration,
ACER,2018-09-05 22:09,wc32v.33,objects1.csv,TEST,006,trgt,obj006ant.jpg,1.4765885382,C:\Users\temp\Box Sync\LCNL Box Folder\Studies_Koranda\Koranda-WC_3\2_WC32pilot\1_pic_beta/Data/wc32v.33_PTEST/wc32v.33_TEST_006.wav,wc32v.33_TEST_006.wav,,,,,
